2022-02-07;17:29:42;50,4;;9138;-;-;OTCN;OB,OF,RPRI,N;50,4;50,4;
2022-02-07;17:29:42;50,4;;100;-;-;CROS;LB,CA;50,4;50,4;
2022-02-07;17:29:42;50,4;;118;-;-;CROS;LB,CA;50,4;50,4;
2022-02-07;17:29:42;50,4;;11;-;-;CROS;LB,CA;50,4;50,4;
2022-02-07;17:29:42;50,4;;34636;-;-;CROS;LB,CA;50,4;50,4;
2022-02-07;17:29:42;50,4;;5337;-;-;CROS;LB,CA;50,4;50,4;
2022-02-07;17:29:42;50,4;;80;-;-;CROS;LB,CA;50,4;50,4;
2022-02-07;17:29:42;50,4;;500;-;-;CROS;LB,CA;50,4;50,4;
2022-02-07;17:29:42;50,4;;2510;-;-;CROS;LB,CA;50,4;50,4;
2022-02-07;17:29:42;50,4;;6000;-;-;CROS;LB,CA;50,4;50,4;
2022-02-07;17:29:42;50,4;;2500;-;-;CROS;LB,CA;50,4;50,4;
2022-02-07;17:29:42;50,4;;654;-;-;CROS;LB,CA;50,4;50,4;
2022-02-07;17:29:42;50,4;;354;-;-;CROS;LB,CA;50,4;50,4;
2022-02-07;17:29:42;50,4;;3848;-;-;CROS;LB,CA;50,4;50,4;
2022-02-07;17:29:42;50,4;;240;-;-;CROS;LB,CA;50,4;50,4;
2022-02-07;17:29:42;50,4;;1200;-;-;CROS;LB,CA;50,4;50,4;
2022-02-07;17:29:42;50,4;;240;-;-;CROS;LB,CA;50,4;50,4;
2022-02-07;17:29:42;50,4;;960;-;-;CROS;LB,CA;50,4;50,4;
2022-02-07;17:29:42;50,4;;1440;-;-;CROS;LB,CA;50,4;50,4;
2022-02-07;17:29:42;50,4;;3246;-;-;CROS;LB,CA;50,4;50,4;
2022-02-07;17:29:42;50,4;;7554;-;-;CROS;LB,CA;50,4;50,4;
2022-02-07;17:29:42;50,4;;1440;-;-;CROS;LB,CA;50,4;50,4;
2022-02-07;17:29:42;50,4;;4320;-;-;CROS;LB,CA;50,4;50,4;
2022-02-07;17:29:42;50,4;;1200;-;-;CROS;LB,CA;50,4;50,4;
